TimeStart,TimeEnd,Length (s),File Name
10/27/21 23:23,10/27/21 23:53,1801.453333,0726_Bridge05844A_afterpour_647.ASC
10/27/21 23:53,10/28/21 0:23,1801.353333,0727_Bridge05844A_afterpour_648.ASC
10/28/21 0:23,10/28/21 0:53,1801.446667,0728_Bridge05844A_afterpour_649.ASC
10/28/21 0:53,10/28/21 1:23,1801.426667,0729_Bridge05844A_afterpour_650.ASC
10/28/21 1:23,10/28/21 1:53,1801.326667,0730_Bridge05844A_afterpour_651.ASC
10/28/21 1:53,10/28/21 2:23,1801.473333,0731_Bridge05844A_afterpour_652.ASC
10/28/21 2:23,10/28/21 2:53,1801.426667,0732_Bridge05844A_afterpour_653.ASC
10/28/21 2:53,10/28/21 3:23,1801.326667,0733_Bridge05844A_afterpour_654.ASC
10/28/21 3:23,10/28/21 3:53,1801.426667,0734_Bridge05844A_afterpour_655.ASC
10/28/21 3:53,10/28/21 4:23,1801.413333,0735_Bridge05844A_afterpour_656.ASC
10/28/21 4:23,10/28/21 4:53,1801.440000,0736_Bridge05844A_afterpour_657.ASC
10/28/21 4:53,10/28/21 5:23,1801.326667,0737_Bridge05844A_afterpour_658.ASC
10/28/21 5:23,10/28/21 5:53,1801.426667,0738_Bridge05844A_afterpour_659.ASC
10/28/21 5:53,10/28/21 6:23,1801.413333,0739_Bridge05844A_afterpour_660.ASC
10/28/21 6:23,10/28/21 6:53,1801.366667,0740_Bridge05844A_afterpour_661.ASC
10/28/21 6:53,10/28/21 7:23,1801.420000,0741_Bridge05844A_afterpour_662.ASC
10/28/21 7:23,10/28/21 7:53,1801.420000,0742_Bridge05844A_afterpour_663.ASC
10/28/21 7:53,10/28/21 8:23,1801.340000,0743_Bridge05844A_afterpour_664.ASC
10/28/21 8:23,10/28/21 8:53,1801.440000,0744_Bridge05844A_afterpour_665.ASC
10/28/21 8:53,10/28/21 9:23,1801.426667,0745_Bridge05844A_afterpour_666.ASC
10/28/21 9:23,10/28/21 9:53,1801.326667,0746_Bridge05844A_afterpour_667.ASC
10/28/21 9:53,10/28/21 10:23,1801.426667,0747_Bridge05844A_afterpour_668.ASC
10/28/21 10:23,10/28/21 10:53,1801.420000,0748_Bridge05844A_afterpour_669.ASC
10/28/21 10:53,10/28/21 11:23,1801.406667,0749_Bridge05844A_afterpour_670.ASC
10/28/21 11:23,10/28/21 11:53,1801.426667,0750_Bridge05844A_afterpour_671.ASC
10/28/21 11:53,10/28/21 12:23,1801.413333,0751_Bridge05844A_afterpour_672.ASC
10/28/21 12:23,10/28/21 12:53,1801.340000,0752_Bridge05844A_afterpour_673.ASC
10/28/21 12:53,10/28/21 13:23,1801.433333,0753_Bridge05844A_afterpour_674.ASC
10/28/21 13:23,10/28/21 13:53,1801.433333,0754_Bridge05844A_afterpour_675.ASC
10/28/21 13:53,10/28/21 14:23,1801.380000,0755_Bridge05844A_afterpour_676.ASC
10/28/21 14:23,10/28/21 14:53,1801.420000,0756_Bridge05844A_afterpour_677.ASC
10/28/21 14:53,10/28/21 15:23,1801.326667,0757_Bridge05844A_afterpour_678.ASC
10/28/21 15:23,10/28/21 15:53,1801.406667,0758_Bridge05844A_afterpour_679.ASC
10/28/21 15:53,10/28/21 16:23,1801.453333,0759_Bridge05844A_afterpour_680.ASC
10/28/21 16:23,10/28/21 16:53,1801.426667,0760_Bridge05844A_afterpour_681.ASC
10/28/21 16:53,10/28/21 17:23,1801.326667,0761_Bridge05844A_afterpour_682.ASC
10/28/21 17:23,10/28/21 17:53,1801.426667,0762_Bridge05844A_afterpour_683.ASC
10/28/21 17:53,10/28/21 18:23,1801.426667,0763_Bridge05844A_afterpour_684.ASC
10/28/21 18:23,10/28/21 18:53,1801.413333,0764_Bridge05844A_afterpour_685.ASC
10/28/21 18:53,10/28/21 19:23,1801.333333,0765_Bridge05844A_afterpour_686.ASC
10/28/21 19:23,10/28/21 19:53,1801.433333,0766_Bridge05844A_afterpour_687.ASC
10/28/21 19:53,10/28/21 20:24,1801.426667,0767_Bridge05844A_afterpour_688.ASC
10/28/21 20:24,10/28/21 20:54,1801.353333,0768_Bridge05844A_afterpour_689.ASC
10/28/21 20:54,10/28/21 21:24,1801.426667,0769_Bridge05844A_afterpour_690.ASC
10/28/21 21:24,10/28/21 21:54,1801.440000,0770_Bridge05844A_afterpour_691.ASC
10/28/21 21:54,10/28/21 22:24,1801.406667,0771_Bridge05844A_afterpour_692.ASC
10/28/21 22:24,10/28/21 22:54,1801.320000,0772_Bridge05844A_afterpour_693.ASC
10/28/21 22:54,10/28/21 23:24,1801.453333,0773_Bridge05844A_afterpour_694.ASC
10/28/21 23:24,10/28/21 23:54,1801.433333,0774_Bridge05844A_afterpour_695.ASC
10/28/21 23:54,10/29/21 0:24,1801.373333,0775_Bridge05844A_afterpour_696.ASC
10/29/21 0:24,10/29/21 0:54,1801.400000,0776_Bridge05844A_afterpour_697.ASC
10/29/21 0:54,10/29/21 1:24,1801.353333,0777_Bridge05844A_afterpour_698.ASC
10/29/21 1:24,10/29/21 1:54,1801.413333,0778_Bridge05844A_afterpour_699.ASC
10/29/21 1:54,10/29/21 2:24,1801.453333,0779_Bridge05844A_afterpour_700.ASC
10/29/21 2:24,10/29/21 2:54,1801.340000,0780_Bridge05844A_afterpour_701.ASC
10/29/21 2:54,10/29/21 3:24,1801.440000,0781_Bridge05844A_afterpour_702.ASC
10/29/21 3:24,10/29/21 3:54,1801.326667,0782_Bridge05844A_afterpour_703.ASC
10/29/21 3:54,10/29/21 4:24,1801.473333,0783_Bridge05844A_afterpour_704.ASC
10/29/21 4:24,10/29/21 4:54,1801.380000,0784_Bridge05844A_afterpour_705.ASC
10/29/21 4:54,10/29/21 5:24,1801.420000,0785_Bridge05844A_afterpour_706.ASC
10/29/21 5:24,10/29/21 5:54,1801.426667,0786_Bridge05844A_afterpour_707.ASC
10/29/21 5:54,10/29/21 6:24,1801.326667,0787_Bridge05844A_afterpour_708.ASC
10/29/21 6:24,10/29/21 6:54,1801.453333,0788_Bridge05844A_afterpour_709.ASC
10/29/21 6:54,10/29/21 7:24,1801.340000,0789_Bridge05844A_afterpour_710.ASC
10/29/21 7:24,10/29/21 7:54,1801.426667,0790_Bridge05844A_afterpour_711.ASC
10/29/21 7:54,10/29/21 8:24,1801.440000,0791_Bridge05844A_afterpour_712.ASC
10/29/21 8:24,10/29/21 8:54,1801.460000,0792_Bridge05844A_afterpour_713.ASC
10/29/21 8:54,10/29/21 9:24,1801.313333,0793_Bridge05844A_afterpour_714.ASC
10/29/21 9:24,10/29/21 9:54,1801.460000,0794_Bridge05844A_afterpour_715.ASC
10/29/21 9:54,10/29/21 10:24,1801.346667,0795_Bridge05844A_afterpour_716.ASC
10/29/21 10:24,10/29/21 10:54,1801.420000,0796_Bridge05844A_afterpour_717.ASC
10/29/21 10:54,10/29/21 11:24,1801.373333,0797_Bridge05844A_afterpour_718.ASC
10/29/21 11:24,10/29/21 11:54,1801.413333,0798_Bridge05844A_afterpour_719.ASC
10/29/21 11:54,10/29/21 12:24,1801.446667,0799_Bridge05844A_afterpour_720.ASC
10/29/21 12:24,10/29/21 12:54,1801.366667,0800_Bridge05844A_afterpour_721.ASC
10/29/21 12:54,10/29/21 13:24,1801.326667,0801_Bridge05844A_afterpour_722.ASC
10/29/21 13:24,10/29/21 13:54,1801.420000,0802_Bridge05844A_afterpour_723.ASC
10/29/21 13:54,10/29/21 14:24,1801.433333,0803_Bridge05844A_afterpour_724.ASC
10/29/21 14:24,10/29/21 14:54,1801.446667,0804_Bridge05844A_afterpour_725.ASC
10/29/21 14:54,10/29/21 15:24,1801.353333,0805_Bridge05844A_afterpour_726.ASC
10/29/21 15:24,10/29/21 15:54,1801.426667,0806_Bridge05844A_afterpour_727.ASC
10/29/21 15:54,10/29/21 16:24,1801.420000,0807_Bridge05844A_afterpour_728.ASC
10/29/21 16:24,10/29/21 16:54,1801.320000,0808_Bridge05844A_afterpour_729.ASC
10/29/21 16:54,10/29/21 17:24,1801.420000,0809_Bridge05844A_afterpour_730.ASC
10/29/21 17:24,10/29/21 17:55,1801.446667,0810_Bridge05844A_afterpour_731.ASC
10/29/21 17:55,10/29/21 18:25,1801.360000,0811_Bridge05844A_afterpour_732.ASC
10/29/21 18:25,10/29/21 18:55,1801.426667,0812_Bridge05844A_afterpour_733.ASC
10/29/21 18:55,10/29/21 19:25,1801.420000,0813_Bridge05844A_afterpour_734.ASC
10/29/21 19:25,10/29/21 19:55,1801.320000,0814_Bridge05844A_afterpour_735.ASC
10/29/21 19:55,10/29/21 20:25,1801.453333,0815_Bridge05844A_afterpour_736.ASC
10/29/21 20:25,10/29/21 20:55,1801.453333,0816_Bridge05844A_afterpour_737.ASC
10/29/21 20:55,10/29/21 21:25,1801.366667,0817_Bridge05844A_afterpour_738.ASC
10/29/21 21:25,10/29/21 21:55,1801.353333,0818_Bridge05844A_afterpour_739.ASC
10/29/21 21:55,10/29/21 22:25,1801.453333,0819_Bridge05844A_afterpour_740.ASC
10/29/21 22:25,10/29/21 22:55,1801.426667,0820_Bridge05844A_afterpour_741.ASC
10/29/21 22:55,10/29/21 23:25,1801.366667,0821_Bridge05844A_afterpour_742.ASC
10/29/21 23:25,10/29/21 23:55,1801.460000,0822_Bridge05844A_afterpour_743.ASC
10/29/21 23:55,10/30/21 0:25,1801.320000,0823_Bridge05844A_afterpour_744.ASC
10/30/21 0:25,10/30/21 0:55,1801.433333,0824_Bridge05844A_afterpour_745.ASC
10/30/21 0:55,10/30/21 1:25,1801.360000,0825_Bridge05844A_afterpour_746.ASC
10/30/21 1:25,10/30/21 1:55,1801.446667,0826_Bridge05844A_afterpour_747.ASC
10/30/21 1:55,10/30/21 2:25,1801.333333,0827_Bridge05844A_afterpour_748.ASC
10/30/21 2:25,10/30/21 2:55,1801.453333,0828_Bridge05844A_afterpour_749.ASC
10/30/21 2:55,10/30/21 3:25,1801.466667,0829_Bridge05844A_afterpour_750.ASC
10/30/21 3:25,10/30/21 3:55,1801.340000,0830_Bridge05844A_afterpour_751.ASC
10/30/21 3:55,10/30/21 4:25,1801.426667,0831_Bridge05844A_afterpour_752.ASC
10/30/21 4:25,10/30/21 4:55,1801.326667,0832_Bridge05844A_afterpour_753.ASC
10/30/21 4:55,10/30/21 5:25,1801.460000,0833_Bridge05844A_afterpour_754.ASC
10/30/21 5:25,10/30/21 5:55,1801.346667,0834_Bridge05844A_afterpour_755.ASC
10/30/21 5:55,10/30/21 6:25,1801.440000,0835_Bridge05844A_afterpour_756.ASC
10/30/21 6:25,10/30/21 6:55,1801.406667,0836_Bridge05844A_afterpour_757.ASC
10/30/21 6:55,10/30/21 7:25,1801.340000,0837_Bridge05844A_afterpour_758.ASC
10/30/21 7:25,10/30/21 7:55,1801.440000,0838_Bridge05844A_afterpour_759.ASC
10/30/21 7:55,10/30/21 8:25,1801.446667,0839_Bridge05844A_afterpour_760.ASC
10/30/21 8:25,10/30/21 8:55,1801.340000,0840_Bridge05844A_afterpour_761.ASC
10/30/21 8:55,10/30/21 9:25,1801.446667,0841_Bridge05844A_afterpour_762.ASC
10/30/21 9:25,10/30/21 9:55,1801.433333,0842_Bridge05844A_afterpour_763.ASC
10/30/21 9:55,10/30/21 10:25,1801.333333,0843_Bridge05844A_afterpour_764.ASC
10/30/21 10:25,10/30/21 10:55,1801.426667,0844_Bridge05844A_afterpour_765.ASC
10/30/21 10:55,10/30/21 11:25,1801.453333,0845_Bridge05844A_afterpour_766.ASC
10/30/21 11:25,10/30/21 11:55,1801.380000,0846_Bridge05844A_afterpour_767.ASC
10/30/21 11:55,10/30/21 12:25,1801.313333,0847_Bridge05844A_afterpour_768.ASC
10/30/21 12:25,10/30/21 12:55,1801.460000,0848_Bridge05844A_afterpour_769.ASC
10/30/21 12:55,10/30/21 13:25,1801.420000,0849_Bridge05844A_afterpour_770.ASC
10/30/21 13:25,10/30/21 13:55,1801.373333,0850_Bridge05844A_afterpour_771.ASC
10/30/21 13:55,10/30/21 14:25,1801.440000,0851_Bridge05844A_afterpour_772.ASC
10/30/21 14:25,10/30/21 14:56,1801.366667,0852_Bridge05844A_afterpour_773.ASC
10/30/21 14:56,10/30/21 15:26,1801.433333,0853_Bridge05844A_afterpour_774.ASC
10/30/21 15:26,10/30/21 15:56,1801.346667,0854_Bridge05844A_afterpour_775.ASC
10/30/21 15:56,10/30/21 16:26,1801.440000,0855_Bridge05844A_afterpour_776.ASC
10/30/21 16:26,10/30/21 16:56,1801.353333,0856_Bridge05844A_afterpour_777.ASC
10/30/21 16:56,10/30/21 17:26,1801.466667,0857_Bridge05844A_afterpour_778.ASC
10/30/21 17:26,10/30/21 17:56,1801.360000,0858_Bridge05844A_afterpour_779.ASC
10/30/21 17:56,10/30/21 18:26,1801.446667,0859_Bridge05844A_afterpour_780.ASC
10/30/21 18:26,10/30/21 18:56,1801.360000,0860_Bridge05844A_afterpour_781.ASC
10/30/21 18:56,10/30/21 19:26,1801.433333,0861_Bridge05844A_afterpour_782.ASC
10/30/21 19:26,10/30/21 19:56,1801.373333,0862_Bridge05844A_afterpour_783.ASC
10/30/21 19:56,10/30/21 20:26,1801.440000,0863_Bridge05844A_afterpour_784.ASC
10/30/21 20:26,10/30/21 20:56,1801.360000,0864_Bridge05844A_afterpour_785.ASC
10/30/21 20:56,10/30/21 21:26,1801.446667,0865_Bridge05844A_afterpour_786.ASC
10/30/21 21:26,10/30/21 21:56,1801.373333,0866_Bridge05844A_afterpour_787.ASC
10/30/21 21:56,10/30/21 22:26,1801.466667,0867_Bridge05844A_afterpour_788.ASC
10/30/21 22:26,10/30/21 22:56,1801.326667,0868_Bridge05844A_afterpour_789.ASC
10/30/21 22:56,10/30/21 23:26,1801.480000,0869_Bridge05844A_afterpour_790.ASC
10/30/21 23:26,10/30/21 23:56,1801.380000,0870_Bridge05844A_afterpour_791.ASC
10/30/21 23:56,10/31/21 0:26,1801.326667,0871_Bridge05844A_afterpour_792.ASC
10/31/21 0:26,10/31/21 0:56,1801.453333,0872_Bridge05844A_afterpour_793.ASC
10/31/21 0:56,10/31/21 1:26,1801.460000,0873_Bridge05844A_afterpour_794.ASC
10/31/21 1:26,10/31/21 1:56,1801.373333,0874_Bridge05844A_afterpour_795.ASC
10/31/21 1:56,10/31/21 2:26,1801.360000,0875_Bridge05844A_afterpour_796.ASC
10/31/21 2:26,10/31/21 2:56,1801.433333,0876_Bridge05844A_afterpour_797.ASC
10/31/21 2:56,10/31/21 3:01,298.053333,0877_Bridge05844A_afterpour_798.ASC
10/31/21 3:01,10/31/21 3:31,1801.446667,0878_Bridge05844A_afterpour_799.ASC
10/31/21 3:31,10/31/21 4:01,1801.360000,0879_Bridge05844A_afterpour_800.ASC
10/31/21 4:01,10/31/21 4:31,1801.353333,0880_Bridge05844A_afterpour_801.ASC
10/31/21 4:31,10/31/21 5:01,1801.480000,0881_Bridge05844A_afterpour_802.ASC
10/31/21 5:01,10/31/21 5:31,1801.360000,0882_Bridge05844A_afterpour_803.ASC
10/31/21 5:31,10/31/21 6:01,1801.440000,0883_Bridge05844A_afterpour_804.ASC
10/31/21 6:01,10/31/21 6:31,1801.360000,0884_Bridge05844A_afterpour_805.ASC
10/31/21 6:31,10/31/21 7:01,1801.460000,0885_Bridge05844A_afterpour_806.ASC
10/31/21 7:01,10/31/21 7:31,1801.353333,0886_Bridge05844A_afterpour_807.ASC
10/31/21 7:31,10/31/21 8:01,1801.440000,0887_Bridge05844A_afterpour_808.ASC
10/31/21 8:01,10/31/21 8:31,1801.353333,0888_Bridge05844A_afterpour_809.ASC
10/31/21 8:31,10/31/21 9:01,1801.446667,0889_Bridge05844A_afterpour_810.ASC
10/31/21 9:01,10/31/21 9:31,1801.346667,0890_Bridge05844A_afterpour_811.ASC
10/31/21 9:31,10/31/21 10:01,1801.446667,0891_Bridge05844A_afterpour_812.ASC
10/31/21 10:01,10/31/21 10:31,1801.333333,0892_Bridge05844A_afterpour_813.ASC
10/31/21 10:31,10/31/21 11:01,1801.480000,0893_Bridge05844A_afterpour_814.ASC
10/31/21 11:01,10/31/21 11:31,1801.366667,0894_Bridge05844A_afterpour_815.ASC
10/31/21 11:31,10/31/21 12:01,1801.433333,0895_Bridge05844A_afterpour_816.ASC
10/31/21 12:01,10/31/21 12:31,1801.333333,0896_Bridge05844A_afterpour_817.ASC
10/31/21 12:31,10/31/21 13:01,1801.453333,0897_Bridge05844A_afterpour_818.ASC
10/31/21 13:01,10/31/21 13:32,1801.446667,0898_Bridge05844A_afterpour_819.ASC
10/31/21 13:32,10/31/21 14:02,1801.346667,0899_Bridge05844A_afterpour_820.ASC
10/31/21 14:02,10/31/21 14:32,1801.446667,0900_Bridge05844A_afterpour_821.ASC
10/31/21 14:32,10/31/21 15:02,1801.426667,0901_Bridge05844A_afterpour_822.ASC
10/31/21 15:02,10/31/21 15:32,1801.340000,0902_Bridge05844A_afterpour_823.ASC
10/31/21 15:32,10/31/21 16:02,1801.460000,0903_Bridge05844A_afterpour_824.ASC
10/31/21 16:02,10/31/21 16:32,1801.346667,0904_Bridge05844A_afterpour_825.ASC
10/31/21 16:32,10/31/21 17:02,1801.426667,0905_Bridge05844A_afterpour_826.ASC
10/31/21 17:02,10/31/21 17:32,1801.433333,0906_Bridge05844A_afterpour_827.ASC
10/31/21 17:32,10/31/21 18:02,1801.326667,0907_Bridge05844A_afterpour_828.ASC
10/31/21 18:02,10/31/21 18:32,1801.473333,0908_Bridge05844A_afterpour_829.ASC
10/31/21 18:32,10/31/21 19:02,1801.426667,0909_Bridge05844A_afterpour_830.ASC
10/31/21 19:02,10/31/21 19:32,1801.380000,0910_Bridge05844A_afterpour_831.ASC
10/31/21 19:32,10/31/21 20:02,1801.353333,0911_Bridge05844A_afterpour_832.ASC
10/31/21 20:02,10/31/21 20:32,1801.440000,0912_Bridge05844A_afterpour_833.ASC
10/31/21 20:32,10/31/21 21:02,1801.440000,0913_Bridge05844A_afterpour_834.ASC
10/31/21 21:02,10/31/21 21:32,1801.373333,0914_Bridge05844A_afterpour_835.ASC
10/31/21 21:32,10/31/21 22:02,1801.360000,0915_Bridge05844A_afterpour_836.ASC
10/31/21 22:02,10/31/21 22:32,1801.446667,0916_Bridge05844A_afterpour_837.ASC
10/31/21 22:32,10/31/21 23:02,1801.426667,0917_Bridge05844A_afterpour_838.ASC
10/31/21 23:02,10/31/21 23:32,1801.380000,0918_Bridge05844A_afterpour_839.ASC
10/31/21 23:32,11/1/21 0:02,1801.353333,0919_Bridge05844A_afterpour_840.ASC
11/1/21 0:02,11/1/21 0:32,1801.453333,0920_Bridge05844A_afterpour_841.ASC
11/1/21 0:32,11/1/21 1:02,1801.373333,0921_Bridge05844A_afterpour_842.ASC
11/1/21 1:02,11/1/21 1:32,1801.426667,0922_Bridge05844A_afterpour_843.ASC
11/1/21 1:32,11/1/21 2:02,1801.346667,0923_Bridge05844A_afterpour_844.ASC
11/1/21 2:02,11/1/21 2:32,1801.493333,0924_Bridge05844A_afterpour_845.ASC
11/1/21 2:32,11/1/21 3:02,1801.366667,0925_Bridge05844A_afterpour_846.ASC
11/1/21 3:02,11/1/21 3:32,1801.440000,0926_Bridge05844A_afterpour_847.ASC
11/1/21 3:32,11/1/21 4:02,1801.340000,0927_Bridge05844A_afterpour_848.ASC
11/1/21 4:02,11/1/21 4:32,1801.466667,0928_Bridge05844A_afterpour_849.ASC
11/1/21 4:32,11/1/21 5:02,1801.366667,0929_Bridge05844A_afterpour_850.ASC
11/1/21 5:02,11/1/21 5:32,1801.446667,0930_Bridge05844A_afterpour_851.ASC
11/1/21 5:32,11/1/21 6:02,1801.326667,0931_Bridge05844A_afterpour_852.ASC
11/1/21 6:02,11/1/21 6:32,1801.480000,0932_Bridge05844A_afterpour_853.ASC
11/1/21 6:32,11/1/21 7:02,1801.353333,0933_Bridge05844A_afterpour_854.ASC
11/1/21 7:02,11/1/21 7:32,1801.346667,0934_Bridge05844A_afterpour_855.ASC
11/1/21 7:32,11/1/21 8:02,1801.453333,0935_Bridge05844A_afterpour_856.ASC
11/1/21 8:02,11/1/21 8:32,1801.453333,0936_Bridge05844A_afterpour_857.ASC
11/1/21 8:32,11/1/21 9:02,1801.346667,0937_Bridge05844A_afterpour_858.ASC
11/1/21 9:02,11/1/21 9:32,1801.420000,0938_Bridge05844A_afterpour_859.ASC
11/1/21 9:32,11/1/21 10:02,1801.560000,0939_Bridge05844A_afterpour_860.ASC
11/1/21 10:02,11/1/21 10:33,1801.206667,0940_Bridge05844A_afterpour_861.ASC
11/1/21 10:33,11/1/21 11:03,1801.453333,0941_Bridge05844A_afterpour_862.ASC
11/1/21 11:03,11/1/21 11:33,1801.373333,0942_Bridge05844A_afterpour_863.ASC
11/1/21 11:33,11/1/21 12:03,1801.426667,0943_Bridge05844A_afterpour_864.ASC
11/1/21 12:03,11/1/21 12:33,1801.353333,0944_Bridge05844A_afterpour_865.ASC
11/1/21 12:33,11/1/21 13:03,1801.453333,0945_Bridge05844A_afterpour_866.ASC
11/1/21 13:03,11/1/21 13:33,1801.360000,0946_Bridge05844A_afterpour_867.ASC
11/1/21 13:33,11/1/21 14:03,1801.440000,0947_Bridge05844A_afterpour_868.ASC
11/1/21 14:03,11/1/21 14:33,1801.340000,0948_Bridge05844A_afterpour_869.ASC
11/1/21 14:33,11/1/21 15:03,1801.466667,0949_Bridge05844A_afterpour_870.ASC
11/1/21 15:03,11/1/21 15:33,1801.440000,0950_Bridge05844A_afterpour_871.ASC
11/1/21 15:33,11/1/21 16:03,1801.340000,0951_Bridge05844A_afterpour_872.ASC
11/1/21 16:03,11/1/21 16:33,1801.446667,0952_Bridge05844A_afterpour_873.ASC
11/1/21 16:33,11/1/21 17:03,1801.333333,0953_Bridge05844A_afterpour_874.ASC
11/1/21 17:03,11/1/21 17:33,1801.473333,0954_Bridge05844A_afterpour_875.ASC
11/1/21 17:33,11/1/21 18:03,1801.326667,0955_Bridge05844A_afterpour_876.ASC
11/1/21 18:03,11/1/21 18:33,1801.426667,0956_Bridge05844A_afterpour_877.ASC
11/1/21 18:33,11/1/21 19:03,1801.433333,0957_Bridge05844A_afterpour_878.ASC
11/1/21 19:03,11/1/21 19:33,1801.373333,0958_Bridge05844A_afterpour_879.ASC
11/1/21 19:33,11/1/21 20:03,1801.426667,0959_Bridge05844A_afterpour_880.ASC
11/1/21 20:03,11/1/21 20:33,1801.386667,0960_Bridge05844A_afterpour_881.ASC
11/1/21 20:33,11/1/21 21:03,1801.360000,0961_Bridge05844A_afterpour_882.ASC
11/1/21 21:03,11/1/21 21:33,1801.473333,0962_Bridge05844A_afterpour_883.ASC
11/1/21 21:33,11/1/21 22:03,1801.366667,0963_Bridge05844A_afterpour_884.ASC
11/1/21 22:03,11/1/21 22:33,1801.446667,0964_Bridge05844A_afterpour_885.ASC
11/1/21 22:33,11/1/21 23:03,1801.360000,0965_Bridge05844A_afterpour_886.ASC
11/1/21 23:03,11/1/21 23:33,1801.453333,0966_Bridge05844A_afterpour_887.ASC
11/1/21 23:33,11/2/21 0:03,1801.353333,0967_Bridge05844A_afterpour_888.ASC
11/2/21 0:03,11/2/21 0:33,1801.486667,0968_Bridge05844A_afterpour_889.ASC
11/2/21 0:33,11/2/21 1:03,1801.326667,0969_Bridge05844A_afterpour_890.ASC
11/2/21 1:03,11/2/21 1:33,1801.473333,0970_Bridge05844A_afterpour_891.ASC
11/2/21 1:33,11/2/21 2:03,1801.346667,0971_Bridge05844A_afterpour_892.ASC
11/2/21 2:03,11/2/21 2:33,1801.440000,0972_Bridge05844A_afterpour_893.ASC
11/2/21 2:33,11/2/21 3:03,1801.340000,0973_Bridge05844A_afterpour_894.ASC
11/2/21 3:03,11/2/21 3:33,1801.440000,0974_Bridge05844A_afterpour_895.ASC
11/2/21 3:33,11/2/21 4:03,1801.360000,0975_Bridge05844A_afterpour_896.ASC
11/2/21 4:03,11/2/21 4:33,1801.440000,0976_Bridge05844A_afterpour_897.ASC
11/2/21 4:33,11/2/21 5:03,1801.333333,0977_Bridge05844A_afterpour_898.ASC
11/2/21 5:03,11/2/21 5:33,1801.460000,0978_Bridge05844A_afterpour_899.ASC
11/2/21 5:33,11/2/21 6:03,1801.373333,0979_Bridge05844A_afterpour_900.ASC
11/2/21 6:03,11/2/21 6:33,1801.426667,0980_Bridge05844A_afterpour_901.ASC
11/2/21 6:33,11/2/21 7:03,1801.366667,0981_Bridge05844A_afterpour_902.ASC
11/2/21 7:03,11/2/21 7:33,1801.426667,0982_Bridge05844A_afterpour_903.ASC
11/2/21 7:33,11/2/21 8:04,1801.373333,0983_Bridge05844A_afterpour_904.ASC
11/2/21 8:04,11/2/21 8:34,1801.433333,0984_Bridge05844A_afterpour_905.ASC
11/2/21 8:34,11/2/21 9:04,1801.426667,0985_Bridge05844A_afterpour_906.ASC
11/2/21 9:04,11/2/21 9:34,1801.333333,0986_Bridge05844A_afterpour_907.ASC
11/2/21 9:34,11/2/21 10:04,1801.453333,0987_Bridge05844A_afterpour_908.ASC
11/2/21 10:04,11/2/21 10:34,1801.393333,0988_Bridge05844A_afterpour_909.ASC
11/2/21 10:34,11/2/21 11:04,1801.426667,0989_Bridge05844A_afterpour_910.ASC
11/2/21 11:04,11/2/21 11:34,1801.340000,0990_Bridge05844A_afterpour_911.ASC
11/2/21 11:34,11/2/21 12:04,1801.460000,0991_Bridge05844A_afterpour_912.ASC
11/2/21 12:04,11/2/21 12:34,1801.360000,0992_Bridge05844A_afterpour_913.ASC
11/2/21 12:34,11/2/21 13:04,1801.440000,0993_Bridge05844A_afterpour_914.ASC
11/2/21 13:04,11/2/21 13:34,1801.340000,0994_Bridge05844A_afterpour_915.ASC
11/2/21 13:34,11/2/21 14:04,1801.466667,0995_Bridge05844A_afterpour_916.ASC
11/2/21 14:04,11/2/21 14:34,1801.373333,0996_Bridge05844A_afterpour_917.ASC
11/2/21 14:34,11/2/21 15:04,1801.426667,0997_Bridge05844A_afterpour_918.ASC
11/2/21 15:04,11/2/21 15:34,1801.340000,0998_Bridge05844A_afterpour_919.ASC
11/2/21 15:34,11/2/21 16:04,1801.453333,0999_Bridge05844A_afterpour_920.ASC
11/2/21 16:04,11/2/21 16:34,1801.373333,1000_Bridge05844A_afterpour_921.ASC
11/2/21 16:34,11/2/21 17:04,1801.440000,1001_Bridge05844A_afterpour_922.ASC
11/2/21 17:04,11/2/21 17:34,1801.380000,1002_Bridge05844A_afterpour_923.ASC
11/2/21 17:34,11/2/21 18:04,1801.420000,1003_Bridge05844A_afterpour_924.ASC
11/2/21 18:04,11/2/21 18:34,1801.380000,1004_Bridge05844A_afterpour_925.ASC
11/2/21 18:34,11/2/21 19:04,1801.426667,1005_Bridge05844A_afterpour_926.ASC
11/2/21 19:04,11/2/21 19:34,1801.366667,1006_Bridge05844A_afterpour_927.ASC
11/2/21 19:34,11/2/21 20:04,1801.440000,1007_Bridge05844A_afterpour_928.ASC
11/2/21 20:04,11/2/21 20:34,1801.373333,1008_Bridge05844A_afterpour_929.ASC
11/2/21 20:34,11/2/21 21:04,1801.433333,1009_Bridge05844A_afterpour_930.ASC
11/2/21 21:04,11/2/21 21:34,1801.373333,1010_Bridge05844A_afterpour_931.ASC
11/2/21 21:34,11/2/21 22:04,1801.446667,1011_Bridge05844A_afterpour_932.ASC
11/2/21 22:04,11/2/21 22:34,1801.346667,1012_Bridge05844A_afterpour_933.ASC
11/2/21 22:34,11/2/21 23:04,1801.453333,1013_Bridge05844A_afterpour_934.ASC
11/2/21 23:04,11/2/21 23:34,1801.346667,1014_Bridge05844A_afterpour_935.ASC
11/2/21 23:34,11/3/21 0:04,1801.440000,1015_Bridge05844A_afterpour_936.ASC
11/3/21 0:04,11/3/21 0:34,1801.373333,1016_Bridge05844A_afterpour_937.ASC
